ma_window,version,activity_bucket,return_col,n_obs,mean_daily,mean_ann,vol_daily,vol_ann,sharpe,t_stat,min_daily,max_daily,max_drawdown
120,long_flat,High,net_map_vs_zero,1965,-0.0002402988235367384,-0.06055530353125808,0.014392123450396886,0.22846787692734602,-0.2650495305758673,-0.7401300653577992,-0.12307902565972814,0.10394829178267337,-0.7914262926069419
120,long_short,Low,gross_strategy_return,1978,4.219742185797496e-05,0.01063375030820969,0.016161149948597096,0.25655030198887324,0.041448987686909376,0.11612528729052235,-0.09046452541496064,0.08327086705683873,-0.6301380217974112
120,long_short,Low,net_strategy_return,1978,4.745244938297217e-05,0.011958017244508987,0.016164261490669272,0.2565996961879746,0.04660183711109706,0.13056173443052282,-0.09046452541496064,0.08352086705683873,-0.6300654376616105
120,long_short,Low,passive_return,1978,-2.088976574859896e-05,-0.005264220968646938,0.016062820697977393,0.25498937352641476,-0.020644864120588965,-0.05783954954910385,-0.09455454391431833,0.11445135854247973,-0.7046884625844057
120,long_short,Low,gross_map_vs_passive,1978,6.308718760657372e-05,0.01589797127685658,0.022658253207242893,0.3596886187769781,0.04419926138033848,0.12383057373055495,-0.2039889570236333,0.17350330905768008,-0.8177163145438792
120,long_short,Low,net_map_vs_passive,1978,6.8342215131571e-05,0.01722223821315589,0.022658827821229962,0.359697740491236,0.04787975089761652,0.1341419932950586,-0.2039889570236333,0.17350330905768008,-0.8174998959685331
120,long_short,Low,net_map_vs_zero,1978,4.745244938297217e-05,0.011958017244508987,0.016164261490669272,0.2565996961879746,0.04660183711109706,0.13056173443052282,-0.09046452541496064,0.08352086705683873,-0.6300654376616105
120,long_short,Mid,gross_strategy_return,2057,-0.00029245823838538847,-0.07369947607311789,0.018033286158911987,0.28626954298646595,-0.2574478420032347,-0.7355397219624425,-0.11767974668776934,0.18034225084633804,-0.7737467326664557
120,long_short,Mid,net_strategy_return,2057,-0.00029275166153977424,-0.0737734187080231,0.01803616709943045,0.28631527649938887,-0.25766497551233725,-0.7361600818756247,-0.11767974668776934,0.18034225084633804,-0.7746147888054896
120,long_short,Mid,passive_return,2057,9.432447447371984e-05,0.0237697675673774,0.017678835332454217,0.2806428105536145,0.08469758238412589,0.24198468984225657,-0.10723202902857495,0.1204464867919457,-0.6597254839132212
120,long_short,Mid,gross_map_vs_passive,2057,-0.00038678271285910845,-0.09746924364049533,0.022131304536771392,0.35132356796239583,-0.2774344010161255,-0.79264219345701,-0.19735773758300978,0.12150653786544363,-0.8392531361961051
120,long_short,Mid,net_map_vs_passive,2057,-0.0003870761360134941,-0.09754318627540051,0.022135070999864365,0.35138335871039367,-0.27759762623190853,-0.7931085350231315,-0.19735773758300978,0.12150653786544363,-0.8397346007141188
120,long_short,Mid,net_map_vs_zero,2057,-0.00029275166153977424,-0.0737734187080231,0.01803616709943045,0.28631527649938887,-0.25766497551233725,-0.7361600818756247,-0.11767974668776934,0.18034225084633804,-0.7746147888054896
120,long_short,High,gross_strategy_return,1965,-0.0006511172830681892,-0.1640815553331837,0.018170301850425744,0.2884445996592196,-0.5688494620008017,-1.5884675916031834,-0.12390853763698817,0.10200069816690704,-0.9000970149432731
120,long_short,High,net_strategy_return,1965,-0.0006522994794412254,-0.1643794688191888,0.018168109944859494,0.2884098042370658,-0.5699510432872555,-1.5915436711109219,-0.12340853763698817,0.10200069816690704,-0.9008728448333826
120,long_short,High,passive_return,1965,0.00017176544559930072,0.04328489229102378,0.01829087919632791,0.29035870568525174,0.14907385741671034,0.41627707694199173,-0.12274951368246811,0.10662132280892636,-0.683858393657387
120,long_short,High,gross_map_vs_passive,1965,-0.0008228827286674899,-0.20736644762420745,0.022374618709504215,0.3551860607114466,-0.5838248472050036,-1.6302851824733235,-0.14731299940499554,0.2040013963338141,-0.9076848144064591
120,long_short,High,net_map_vs_passive,1965,-0.0008240649250405261,-0.20766436111021258,0.022377164420225113,0.355226472616311,-0.58459708698151,-1.632441601596254,-0.14731299940499554,0.2040013963338141,-0.908209941583902
120,long_short,High,net_map_vs_zero,1965,-0.0006522994794412254,-0.1643794688191888,0.018168109944859494,0.2884098042370658,-0.5699510432872555,-1.5915436711109219,-0.12340853763698817,0.10200069816690704,-0.9008728448333826
